#name_w_spin,Oxidation,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,f-chi-0-ax,f-chi-1-ax,f-chi-2-ax,f-chi-3-ax,f-Z-0-ax,f-Z-1-ax,f-Z-2-ax,f-Z-3-ax,f-I-0-ax,f-I-1-ax,f-I-2-ax,f-I-3-ax,f-T-0-ax,f-T-1-ax,f-T-2-ax,f-T-3-ax,f-S-0-ax,f-S-1-ax,f-S-2-ax,f-S-3-ax,f-chi-0-eq,f-chi-1-eq,f-chi-2-eq,f-chi-3-eq,f-Z-0-eq,f-Z-1-eq,f-Z-2-eq,f-Z-3-eq,f-I-0-eq,f-I-1-eq,f-I-2-eq,f-I-3-eq,f-T-0-eq,f-T-1-eq,f-T-2-eq,f-T-3-eq,f-S-0-eq,f-S-1-eq,f-S-2-eq,f-S-3-eq,lc-chi-0-ax,lc-chi-1-ax,lc-chi-2-ax,lc-chi-3-ax,lc-Z-0-ax,lc-Z-1-ax,lc-Z-2-ax,lc-Z-3-ax,lc-I-1-ax,lc-I-2-ax,lc-I-3-ax,lc-T-0-ax,lc-T-1-ax,lc-T-2-ax,lc-T-3-ax,lc-S-0-ax,lc-S-1-ax,lc-S-2-ax,lc-S-3-ax,lc-chi-0-eq,lc-chi-1-eq,lc-chi-2-eq,lc-chi-3-eq,lc-Z-0-eq,lc-Z-1-eq,lc-Z-2-eq,lc-Z-3-eq,lc-I-1-eq,lc-I-2-eq,lc-I-3-eq,lc-T-0-eq,lc-T-1-eq,lc-T-2-eq,lc-T-3-eq,lc-S-0-eq,lc-S-1-eq,lc-S-2-eq,lc-S-3-eq,D_lc-chi-1-ax,D_lc-chi-2-ax,D_lc-chi-3-ax,D_lc-Z-1-ax,D_lc-Z-2-ax,D_lc-Z-3-ax,D_lc-T-1-ax,D_lc-T-2-ax,D_lc-T-3-ax,D_lc-S-1-ax,D_lc-S-2-ax,D_lc-S-3-ax,D_lc-chi-1-eq,D_lc-chi-2-eq,D_lc-chi-3-eq,D_lc-Z-1-eq,D_lc-Z-2-eq,D_lc-Z-3-eq,D_lc-T-1-eq,D_lc-T-2-eq,D_lc-T-3-eq,D_lc-S-1-eq,D_lc-S-2-eq,D_lc-S-3-eq,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-2-all,mc-I-3-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all
mn_2_water_water_water_water_carbonyl_carbonyl,2,125.1291,214.642,409.9682,767.2096,1089.0,2520.0,2816.0,1792.0,17.0,32.0,58.0,100.0,90.0,248.0,340.0,264.0,7.4105,18.9688,29.957,32.8564,18.3361,17.544,0.0,0.0,100.0,96.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1258,1.1242,0.0,0.0,21.5136,30.272,9.68,0.0,66.0,32.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,0.8067,1.0804,0.2738,0.0,6.5025,8.772,0.0,0.0,36.0,48.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5621,0.0,0.0,11.8336,15.136,0.0,0.0,64.0,16.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5329,0.5402,0.0,0.0,-0.89,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.48,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.72,0.0,0.0,2.4025,29.233,37.944,0.0,625.0,1100.0,600.0,0.0,10.0,0.0,96.0,60.0,0.0,1.9321,6.1994,6.1438,0.0,-9.56,-8.98,0.0,106.0,226.0,0.0,20.0,50.0,0.0,3.88,9.48,0.0
cr_2_water_water_water_water_misc_misc,2,162.3432,313.0392,577.0438,825.3656,1088.0,2648.0,2912.0,2288.0,25.0,48.0,86.0,116.0,134.0,336.0,432.0,440.0,9.1577,23.6888,36.3422,40.482,36.7666,64.668,82.173,33.66,124.0,204.0,120.0,36.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0194,3.6722,1.7094,21.5136,30.272,9.68,0.0,66.0,32.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,0.8067,1.0804,0.2738,0.0,6.5025,7.752,6.5025,16.83,36.0,42.0,36.0,18.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5929,0.5775,0.5929,0.8547,11.8336,15.136,0.0,0.0,64.0,16.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5329,0.5402,0.0,0.0,-0.49,0.0,1.05,-1.0,0.0,15.0,-1.0,-3.0,0.0,0.02,0.0,1.2,2.48,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.72,0.0,0.0,2.7556,31.3076,39.3088,8.466,576.0,1056.0,528.0,288.0,10.0,2.0,96.0,72.0,48.0,1.6129,5.6642,5.6642,1.9558,-8.9,-7.08,-1.78,100.0,218.0,36.0,20.0,48.0,4.0,3.16,8.24,1.0
mn_2_ammonia_ammonia_ammonia_ammonia_acetonitrile_acetonitrile,2,170.9821,341.394,647.466,1053.666,1081.0,2652.0,2946.0,2364.0,29.0,56.0,110.0,156.0,166.0,432.0,612.0,648.0,10.1429,27.2704,44.1566,52.4612,36.7666,62.169,78.204,40.128,124.0,192.0,126.0,42.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0502,3.6858,1.665,23.7616,40.128,29.04,0.0,52.0,42.0,6.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,0.9732,1.665,0.8214,0.0,9.2416,7.752,7.752,20.064,49.0,42.0,42.0,21.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5625,0.5775,0.5775,0.8325,9.2416,20.064,0.0,0.0,49.0,21.0,0.0,0.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,0.5625,0.8325,0.0,0.0,0.49,0.49,2.52,1.0,1.0,18.0,-1.0,-3.0,0.0,-0.02,-0.02,1.14,2.52,0.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,1.14,0.0,0.0,2.4025,28.272,48.825,7.905,625.0,1050.0,600.0,300.0,14.0,2.0,120.0,96.0,48.0,1.9321,6.255,8.3122,2.1406,-8.94,-9.8,-2.0,108.0,326.0,38.0,16.0,68.0,4.0,3.84,13.48,1.24
fe_3_misc_misc_misc_misc_cyanide_cyanide,3,181.9035,345.678,590.5254,637.092,1342.0,2856.0,3744.0,3912.0,29.0,56.0,98.0,92.0,154.0,344.0,376.0,440.0,12.5093,29.9376,43.7258,49.1876,15.7441,15.504,0.0,0.0,85.0,84.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1554,1.155,0.0,0.0,36.7666,64.668,82.173,33.66,124.0,204.0,120.0,36.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0194,3.6722,1.7094,6.5025,7.752,0.0,0.0,36.0,42.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5775,0.0,0.0,6.5025,7.752,6.5025,16.83,36.0,42.0,36.0,18.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5929,0.5775,0.5929,0.8547,-0.49,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,-0.49,0.0,1.05,-1.0,0.0,15.0,-1.0,-3.0,0.0,0.02,0.0,1.2,3.3489,27.999,33.3792,18.666,676.0,936.0,1092.0,624.0,6.0,4.0,72.0,60.0,96.0,1.5625,5.775,5.625,3.85,-4.32,-7.26,-2.88,120.0,114.0,80.0,24.0,26.0,8.0,2.88,3.0,1.92
cr_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_ammonia,2,210.3502,411.5298,761.55,831.21,1248.0,3018.0,3690.0,3960.0,35.0,68.0,122.0,120.0,190.0,432.0,492.0,600.0,13.3811,33.346,48.7238,55.304,30.2641,51.1485,53.622,20.064,88.0,117.0,66.0,21.0,5.0,8.0,10.0,3.0,18.0,31.0,16.0,3.0,1.5661,2.8576,2.2536,0.8325,36.7666,62.169,78.204,40.128,124.0,192.0,126.0,42.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0502,3.6858,1.665,9.2416,13.908,3.876,10.032,49.0,31.5,21.0,10.5,2.0,0.5,1.5,5.0,5.5,2.0,1.5,0.5625,0.705,0.2888,0.4162,9.2416,7.752,7.752,20.064,49.0,42.0,42.0,21.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5625,0.5775,0.5775,0.8325,1.505,0.245,1.26,9.5,0.5,9.0,2.5,-1.5,0.0,0.56,-0.01,0.57,0.49,0.49,2.52,1.0,1.0,18.0,-1.0,-3.0,0.0,-0.02,-0.02,1.14,2.7556,30.2784,32.121,21.165,576.0,1008.0,792.0,720.0,8.0,5.0,84.0,78.0,120.0,1.6129,5.715,6.2992,4.8895,-8.28,-6.07,-4.45,102.0,159.0,90.0,22.0,35.0,10.0,3.12,5.2,2.5
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_acetonitrile_acetonitrile,2,149.6332,248.5636,439.5684,610.0856,1224.0,2592.0,3566.0,3452.0,21.0,40.0,70.0,76.0,110.0,256.0,284.0,280.0,10.4341,24.2304,36.1798,41.2884,36.7666,62.169,78.204,40.128,124.0,192.0,126.0,42.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0502,3.6858,1.665,18.3361,17.544,0.0,0.0,100.0,96.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1258,1.1242,0.0,0.0,9.2416,7.752,7.752,20.064,49.0,42.0,42.0,21.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5625,0.5775,0.5775,0.8325,6.5025,8.772,0.0,0.0,36.0,48.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5621,0.0,0.0,0.49,0.49,2.52,1.0,1.0,18.0,-1.0,-3.0,0.0,-0.02,-0.02,1.14,-0.89,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.7556,27.0248,31.3076,8.466,576.0,912.0,1056.0,288.0,6.0,2.0,72.0,48.0,48.0,1.6129,5.8166,5.6642,1.9558,-6.32,-8.9,-1.78,106.0,100.0,36.0,24.0,28.0,4.0,3.04,3.16,1.0
fe_3_cyanide_cyanide_cyanide_cyanide_water_water,3,109.3525,185.0728,338.1228,593.4336,1148.0,2480.0,2996.0,2160.0,15.0,28.0,50.0,80.0,78.0,208.0,262.0,184.0,7.7975,18.1308,28.9218,33.8976,21.5136,30.272,9.68,0.0,66.0,32.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,0.8067,1.0804,0.2738,0.0,15.7441,15.504,0.0,0.0,85.0,84.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1554,1.155,0.0,0.0,11.8336,15.136,0.0,0.0,64.0,16.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5329,0.5402,0.0,0.0,6.5025,7.752,0.0,0.0,36.0,42.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5775,0.0,0.0,2.48,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.72,0.0,0.0,-0.49,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,3.3489,31.2564,38.3568,0.0,676.0,1040.0,832.0,0.0,8.0,0.0,84.0,48.0,0.0,1.5625,5.675,5.6,0.0,-6.1,-6.32,0.0,116.0,176.0,0.0,22.0,40.0,0.0,2.96,5.52,0.0
mn_2_ammonia_ammonia_ammonia_ammonia_ammonia_cyanide,2,136.9546,271.169,519.276,1063.276,970.0,2344.0,2530.0,1510.0,23.0,44.0,92.0,160.0,136.0,388.0,622.0,580.0,7.9535,22.0456,38.646,47.472,19.7529,27.816,14.52,0.0,68.5,63.0,3.0,0.0,3.0,4.0,3.0,0.0,7.0,10.0,3.0,0.0,1.0643,1.41,0.4107,0.0,23.7616,40.128,29.04,0.0,52.0,42.0,6.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,0.9732,1.665,0.8214,0.0,7.872,13.908,0.0,0.0,42.5,31.5,0.0,0.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,0.5777,0.705,0.0,0.0,9.2416,20.064,0.0,0.0,49.0,21.0,0.0,0.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,0.5625,0.8325,0.0,0.0,1.015,0.0,0.0,8.5,0.0,0.0,3.0,0.0,0.0,0.58,0.0,0.0,2.52,0.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,1.14,0.0,0.0,2.4025,27.5125,55.862,0.0,625.0,1025.0,550.0,0.0,16.0,0.0,132.0,96.0,0.0,1.9321,6.2828,8.757,0.0,-8.45,-11.24,0.0,109.0,378.0,0.0,14.0,80.0,0.0,3.82,15.94,0.0
mn_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_fluoride_fluoride,3,181.1497,311.048,680.6032,540.564,1283.0,3068.0,3462.0,3240.0,27.0,52.0,94.0,72.0,146.0,312.0,314.0,368.0,11.5763,28.4884,39.5838,37.8296,15.8404,0.0,0.0,0.0,81.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,36.7666,62.169,78.204,40.128,124.0,192.0,126.0,42.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0502,3.6858,1.665,15.8404,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,9.2416,7.752,7.752,20.064,49.0,42.0,42.0,21.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5625,0.5775,0.5775,0.8325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.49,2.52,1.0,1.0,18.0,-1.0,-3.0,0.0,-0.02,-0.02,1.14,2.4025,31.186,15.81,15.81,625.0,1150.0,600.0,600.0,4.0,4.0,60.0,48.0,96.0,1.9321,6.1438,4.2812,4.2812,-10.82,-4.0,-4.0,104.0,76.0,76.0,26.0,16.0,8.0,3.92,2.48,2.48
mn_2_ammonia_ammonia_ammonia_ammonia_carbonyl_carbonyl,2,134.1211,249.106,467.2642,953.2256,1033.0,2360.0,2756.0,1880.0,21.0,40.0,82.0,140.0,122.0,344.0,520.0,456.0,8.0765,21.5296,36.8634,44.6636,18.3361,17.544,0.0,0.0,100.0,96.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1258,1.1242,0.0,0.0,23.7616,40.128,29.04,0.0,52.0,42.0,6.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,0.9732,1.665,0.8214,0.0,6.5025,8.772,0.0,0.0,36.0,48.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5621,0.0,0.0,9.2416,20.064,0.0,0.0,49.0,21.0,0.0,0.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,0.5625,0.8325,0.0,0.0,-0.89,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.52,0.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,1.14,0.0,0.0,2.4025,26.753,51.584,0.0,625.0,1000.0,700.0,0.0,14.0,0.0,120.0,84.0,0.0,1.9321,6.3106,8.201,0.0,-7.96,-11.58,0.0,110.0,322.0,0.0,16.0,70.0,0.0,3.8,13.56,0.0
cr_2_misc_misc_misc_misc_misc_acetonitrile,2,223.3552,437.9318,755.569,726.745,1320.0,2988.0,3834.0,4480.0,37.0,72.0,126.0,108.0,198.0,432.0,468.0,600.0,14.5669,35.8312,51.1606,56.6008,36.7666,63.4185,80.1885,36.894,124.0,198.0,123.0,39.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0348,3.679,1.6872,36.7666,64.668,82.173,33.66,124.0,204.0,120.0,36.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0194,3.6722,1.7094,7.872,7.752,7.1273,18.447,42.5,42.0,39.0,19.5,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5777,0.5775,0.5852,0.8436,6.5025,7.752,6.5025,16.83,36.0,42.0,36.0,18.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5929,0.5775,0.5929,0.8547,0.0,0.245,1.785,0.0,0.5,16.5,-1.0,-3.0,0.0,0.0,-0.01,1.17,-0.49,0.0,1.05,-1.0,0.0,15.0,-1.0,-3.0,0.0,0.02,0.0,1.2,2.7556,26.2114,29.465,25.398,576.0,888.0,984.0,864.0,6.0,6.0,72.0,72.0,144.0,1.6129,5.842,5.7404,5.8674,-5.83,-7.79,-5.34,107.0,103.0,108.0,24.0,24.0,12.0,3.02,3.1,3.0
fe_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_phosphine,2,104.347,197.6574,371.746,720.72,2194.0,5350.0,8212.0,2060.0,20.0,38.0,72.0,130.0,110.0,312.0,472.0,410.0,9.6678,25.3012,45.8354,49.358,17.8263,25.806,19.36,0.0,243.0,77.0,4.0,0.0,3.5,5.0,4.0,0.0,9.0,13.0,4.0,0.0,1.4243,1.9314,0.5476,0.0,16.3364,22.704,9.68,0.0,258.0,64.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,1.3142,1.5096,0.2738,0.0,5.7263,12.903,0.0,0.0,240.5,38.5,0.0,0.0,2.5,0.0,0.0,6.5,6.5,0.0,0.0,1.082,0.9657,0.0,0.0,6.6564,11.352,0.0,0.0,256.0,32.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0404,0.7548,0.0,0.0,0.365,0.0,0.0,36.0,0.0,0.0,4.0,0.0,0.0,1.685,0.0,0.0,0.76,0.0,0.0,30.0,0.0,0.0,2.0,0.0,0.0,1.3,0.0,0.0,3.3489,27.6147,52.338,0.0,676.0,2470.0,338.0,0.0,13.0,0.0,114.0,78.0,0.0,1.5625,7.7,6.0125,0.0,-4.11,-4.81,0.0,61.0,325.0,0.0,17.0,65.0,0.0,1.34,11.44,0.0
fe_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_carbonyl,3,205.518,393.354,712.6274,726.986,1396.0,3188.0,4006.0,4370.0,33.0,64.0,112.0,100.0,176.0,388.0,422.0,520.0,13.4833,32.6752,46.904,52.454,27.5513,39.8565,39.102,20.064,112.0,144.0,63.0,21.0,4.0,6.0,7.0,3.0,13.0,23.0,13.0,3.0,1.6424,2.5872,1.8429,0.8325,36.7666,62.169,78.204,40.128,124.0,192.0,126.0,42.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0502,3.6858,1.665,7.872,8.262,3.876,10.032,42.5,45.0,21.0,10.5,1.0,0.5,1.5,1.0,1.5,2.0,1.5,0.5777,0.5698,0.2888,0.4162,9.2416,7.752,7.752,20.064,49.0,42.0,42.0,21.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5625,0.5775,0.5775,0.8325,-0.2,0.245,1.26,-0.5,0.5,9.0,-0.5,-1.5,0.0,0.01,-0.01,0.57,0.49,0.49,2.52,1.0,1.0,18.0,-1.0,-3.0,0.0,-0.02,-0.02,1.14,3.3489,32.4825,29.6277,23.3325,676.0,1066.0,988.0,780.0,6.0,5.0,72.0,66.0,120.0,1.5625,5.65,5.725,4.8125,-6.77,-5.21,-3.6,115.0,118.0,100.0,24.0,25.0,10.0,2.98,2.92,2.4
mn_2_misc_misc_misc_misc_misc_cyanide,2,201.9796,386.274,662.484,672.945,1330.0,2904.0,3780.0,4200.0,33.0,64.0,112.0,100.0,176.0,388.0,422.0,520.0,13.8825,34.0956,48.658,53.9,26.2553,40.086,41.0865,16.83,104.5,144.0,60.0,18.0,4.0,6.0,7.0,3.0,13.0,23.0,13.0,3.0,1.6572,2.5872,1.8361,0.8547,36.7666,64.668,82.173,33.66,124.0,204.0,120.0,36.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0194,3.6722,1.7094,6.5025,7.752,3.2512,8.415,36.0,42.0,18.0,9.0,1.0,0.5,1.5,1.0,1.5,2.0,1.5,0.5929,0.5775,0.2964,0.4274,6.5025,7.752,6.5025,16.83,36.0,42.0,36.0,18.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5929,0.5775,0.5929,0.8547,-0.49,0.0,0.525,-1.0,0.0,7.5,-0.5,-1.5,0.0,0.02,0.0,0.6,-0.49,0.0,1.05,-1.0,0.0,15.0,-1.0,-3.0,0.0,0.02,0.0,1.2,2.4025,23.715,28.272,19.7625,625.0,900.0,1050.0,750.0,6.0,5.0,72.0,66.0,120.0,1.9321,6.4218,6.255,5.3515,-6.0,-8.94,-5.0,114.0,108.0,95.0,24.0,25.0,10.0,3.72,3.84,3.1
fe_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_water_water,2,193.4425,378.9064,703.604,798.804,1304.0,3120.0,3576.0,3480.0,31.0,60.0,106.0,112.0,166.0,384.0,446.0,520.0,11.8119,29.5116,43.2666,48.2544,21.5136,30.272,9.68,0.0,66.0,32.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,0.8067,1.0804,0.2738,0.0,36.7666,62.169,78.204,40.128,124.0,192.0,126.0,42.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0502,3.6858,1.665,11.8336,15.136,0.0,0.0,64.0,16.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5329,0.5402,0.0,0.0,9.2416,7.752,7.752,20.064,49.0,42.0,42.0,21.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5625,0.5775,0.5775,0.8325,2.48,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.72,0.0,0.0,0.49,0.49,2.52,1.0,1.0,18.0,-1.0,-3.0,0.0,-0.02,-0.02,1.14,3.3489,34.8432,34.77,18.666,676.0,1144.0,728.0,624.0,8.0,4.0,84.0,72.0,96.0,1.5625,5.575,5.7,3.85,-8.06,-4.36,-2.88,112.0,180.0,80.0,22.0,36.0,8.0,3.04,5.44,1.92
mn_3_ammonia_ammonia_ammonia_ammonia_ammonia_hydrogensulfide,3,137.5469,278.462,534.084,1106.6,1143.0,2824.0,2982.0,1460.0,24.0,46.0,96.0,170.0,142.0,408.0,676.0,650.0,8.1123,23.0952,40.767,50.172,20.049,31.416,19.36,0.0,155.0,53.0,4.0,0.0,3.5,5.0,4.0,0.0,9.0,13.0,4.0,0.0,1.1437,1.5873,0.5476,0.0,23.7616,40.128,29.04,0.0,52.0,42.0,6.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,0.9732,1.665,0.8214,0.0,7.949,15.708,0.0,0.0,152.5,26.5,0.0,0.0,2.5,0.0,0.0,6.5,6.5,0.0,0.0,0.8014,0.7936,0.0,0.0,9.2416,20.064,0.0,0.0,49.0,21.0,0.0,0.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,0.5625,0.8325,0.0,0.0,1.64,0.0,0.0,24.0,0.0,0.0,4.0,0.0,0.0,1.22,0.0,0.0,2.52,0.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,1.14,0.0,0.0,2.4025,27.559,57.97,0.0,625.0,1275.0,425.0,0.0,17.0,0.0,138.0,102.0,0.0,1.9321,6.6303,8.7431,0.0,-8.48,-11.05,0.0,99.0,408.0,0.0,13.0,85.0,0.0,3.57,17.34,0.0
cr_2_water_water_water_water_acetonitrile_acetonitrile,2,162.3432,311.2948,598.3,845.828,1088.0,2720.0,2982.0,2204.0,25.0,48.0,86.0,116.0,134.0,336.0,432.0,440.0,9.1577,23.6488,36.1766,40.39,36.7666,62.169,78.204,40.128,124.0,192.0,126.0,42.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0502,3.6858,1.665,21.5136,30.272,9.68,0.0,66.0,32.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,0.8067,1.0804,0.2738,0.0,9.2416,7.752,7.752,20.064,49.0,42.0,42.0,21.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5625,0.5775,0.5775,0.8325,11.8336,15.136,0.0,0.0,64.0,16.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5329,0.5402,0.0,0.0,0.49,0.49,2.52,1.0,1.0,18.0,-1.0,-3.0,0.0,-0.02,-0.02,1.14,2.48,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.72,0.0,0.0,2.7556,32.9344,37.682,8.466,576.0,1104.0,480.0,288.0,10.0,2.0,96.0,72.0,48.0,1.6129,5.6134,5.715,1.9558,-9.88,-6.1,-1.78,98.0,220.0,36.0,20.0,48.0,4.0,3.2,8.2,1.0
mn_3_carbonyl_carbonyl_water_water_water_water,3,125.1291,214.642,409.9682,767.2096,1089.0,2520.0,2816.0,1792.0,17.0,32.0,58.0,100.0,90.0,248.0,340.0,264.0,7.4105,18.9688,29.957,32.8564,18.3361,17.544,0.0,0.0,100.0,96.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1258,1.1242,0.0,0.0,21.5136,30.272,9.68,0.0,66.0,32.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,0.8067,1.0804,0.2738,0.0,6.5025,8.772,0.0,0.0,36.0,48.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5621,0.0,0.0,11.8336,15.136,0.0,0.0,64.0,16.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5329,0.5402,0.0,0.0,-0.89,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.48,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.72,0.0,0.0,2.4025,29.233,37.944,0.0,625.0,1100.0,600.0,0.0,10.0,0.0,96.0,60.0,0.0,1.9321,6.1994,6.1438,0.0,-9.56,-8.98,0.0,106.0,226.0,0.0,20.0,50.0,0.0,3.88,9.48,0.0
